ad_id,total_area,ceiling_height,room_count,room_isolate,room_adjacent,room_both_variant,metro_time_minutes,transport_walk,transport_car,metro_station_encoded,flat,flat_all,type_bilding,parking_num,price_rent,deposit,prepayment_cnt_mon,commun_incl,renovation_num,balcony_count,loggia_count,windows_view_num,union_bath_num,split_bath_num,pass_elev,gruz_elev,garbage_chute_num,with_children,with_pets,dishwasher,bathtub,refrigerator,phone,kitchen_furniture,furniture_in_rooms,internet,washing_machine,air_conditioner,tv,shower_cabin,street_house_encoded,price_log,price_log_scaled
274422589,54.0,2.7,2,1,0,0,2,1,0,96,5,17,3,0,50000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,0,2,1,1,1,1,1,0,1,1,1,1,1,0,0,782,10.819798284210286,-0.29361423403311615
220804521,39.0,2.64,1,0,0,0,5,1,0,96,11,17,3,2,50000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,1,2,0,0,0,1,1,1,1,1,1,1,1,1,0,782,10.819798284210286,-0.29361423403311615
273475040,56.0,2.64,2,1,0,0,7,1,0,96,12,17,3,2,50000.0,1.0,1.0,1.0,2,1,0,1,0,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,0,782,10.819798284210286,-0.29361423403311615
274655446,38.0,2.64,1,0,0,0,3,1,0,96,17,17,3,2,50000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,0,0,0,1,1,1,1,1,1,1,0,1,0,782,10.819798284210286,-0.29361423403311615
264779667,37.0,2.7,1,0,0,0,4,1,0,96,8,23,3,0,52000.0,1.0,1.0,1.0,3,1,0,3,1,0,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,0,782,10.859018228147887,-0.23713188576579666
274005741,52.0,2.64,2,1,0,0,16,1,0,96,11,17,3,0,53000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,0,0,1366,10.87806606028079,-0.20970027367629962
274777389,56.0,3.0,2,0,0,0,1,1,0,96,2,17,2,2,54000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,1,2,1,0,0,0,1,0,1,1,1,1,0,1,1,782,10.896757843893464,-0.18278142255738603
273734373,54.0,2.64,2,0,0,0,13,1,0,96,10,17,3,0,55000.0,1.0,1.0,1.0,0,1,0,2,0,1,1,0,2,1,0,0,1,0,0,0,1,1,1,0,0,0,1366,10.915106645867503,-0.1563565142241507
266931316,52.0,2.7,2,0,0,0,11,1,0,96,10,17,3,2,55000.0,1.0,1.0,1.0,0,1,0,2,0,1,1,1,2,1,1,0,1,0,0,0,1,1,1,0,0,0,1366,10.915106645867503,-0.1563565142241507
274807223,54.0,2.64,2,1,0,0,8,1,0,96,5,17,3,2,55000.0,1.0,1.0,1.0,2,1,0,1,0,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1366,10.915106645867503,-0.1563565142241507
274654189,54.0,2.64,2,1,0,0,16,1,0,96,10,17,3,0,55000.0,1.0,1.0,1.0,3,1,0,2,0,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,0,1366,10.915106645867503,-0.1563565142241507
274192594,45.0,2.7,1,0,0,0,7,1,0,96,7,15,3,0,55000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,0,2,1,1,0,1,1,0,1,1,1,1,1,1,0,783,10.915106645867503,-0.1563565142241507
274248287,57.0,2.7,2,0,0,0,6,1,0,96,2,17,3,0,60000.0,1.0,1.0,1.0,0,1,0,2,1,0,1,1,2,1,1,0,1,0,0,0,0,1,1,1,0,0,782,11.002116507732017,-0.031049825149279817
274069342,56.0,2.64,2,1,0,0,8,1,0,96,17,17,3,2,60000.0,1.0,1.0,1.0,3,1,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1366,11.002116507732017,-0.031049825149279817
274205230,60.0,2.64,2,1,0,0,10,1,0,96,18,22,3,5,60000.0,1.0,1.0,1.0,3,1,0,2,1,1,1,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0,783,11.002116507732017,-0.031049825149279817
274138110,59.0,2.64,2,1,0,0,1,1,0,96,2,17,3,2,60000.0,1.0,1.0,1.0,3,1,0,2,0,1,1,0,2,1,1,0,0,1,1,1,1,1,1,0,1,1,782,11.002116507732017,-0.031049825149279817
274782798,55.0,2.64,2,1,0,0,11,1,0,129,14,17,3,2,62000.0,1.0,1.0,1.0,3,1,1,3,1,0,1,1,2,1,0,0,0,1,0,1,1,1,1,1,0,1,961,11.034905792929415,0.016171451579274975
274781765,55.0,2.64,2,1,0,0,13,1,0,129,14,17,3,2,62000.0,1.0,1.0,1.0,4,1,1,2,1,0,1,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,961,11.034905792929415,0.016171451579274975
270929821,108.0,2.7,3,1,0,0,13,1,0,96,5,16,3,0,63000.0,1.0,1.0,1.0,2,1,1,2,0,2,1,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,961,11.050905878263567,0.03921387085422952
269395764,108.0,2.7,3,1,0,0,13,1,0,96,11,16,3,0,64800.0,1.0,1.0,1.0,1,0,1,3,1,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,961,11.079076314320059,0.07978334190488948
264314984,80.0,2.64,3,0,0,0,7,1,0,96,4,17,3,2,65000.0,1.0,1.0,1.0,3,1,1,3,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,782,11.082157933374816,0.08422131562955745
274685647,74.0,2.6,3,0,0,0,3,1,0,96,5,17,3,2,65000.0,1.0,1.0,1.0,0,0,1,2,0,1,1,1,2,1,1,0,1,0,0,0,1,1,1,1,0,0,1366,11.082157933374816,0.08422131562955745
274188992,76.2,2.64,3,0,0,1,3,1,0,96,15,17,3,2,65000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,782,11.082157933374816,0.08422131562955745
193406755,78.0,2.64,3,1,0,0,15,1,0,96,12,17,3,2,65000.0,1.0,1.0,1.0,3,1,0,3,0,1,1,1,2,1,0,0,1,1,1,1,1,1,1,0,1,0,568,11.082157933374816,0.08422131562955745
273151775,58.0,2.64,2,1,0,0,17,1,0,96,5,17,3,2,65000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,0,2,1,0,1,0,1,0,1,1,1,1,0,0,0,568,11.082157933374816,0.08422131562955745
259936856,50.4,2.7,2,0,1,0,8,0,1,96,18,24,2,4,65000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0,961,11.082157933374816,0.08422131562955745
269606993,108.0,2.7,3,1,0,0,10,1,0,96,13,16,3,0,66000.0,1.0,1.0,1.0,2,1,1,2,0,2,1,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,961,11.097425172408931,0.1062083310515391
274533072,74.0,2.7,3,1,0,0,2,1,0,96,14,17,3,2,70000.0,1.0,1.0,0.0,2,1,0,2,0,1,1,1,2,1,0,0,0,1,1,1,1,0,1,1,1,0,782,11.156264806643742,0.19094584924024
274407631,50.0,2.6,2,0,0,0,3,1,0,96,7,17,3,2,70000.0,1.0,1.0,1.0,0,1,0,1,1,0,1,0,2,1,0,1,1,0,0,0,0,1,1,1,0,0,782,11.156264806643742,0.19094584924024
274922192,54.0,2.64,2,1,0,0,8,1,0,96,14,17,3,2,70000.0,1.0,1.0,1.0,3,1,1,2,0,1,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,0,782,11.156264806643742,0.19094584924024
274354493,83.0,2.64,3,0,0,1,10,1,0,96,16,22,3,5,73000.0,1.0,1.0,1.0,3,0,1,3,1,0,1,0,2,1,0,0,1,1,0,1,1,1,1,1,1,0,783,11.19822841866684,0.25137947333246935
274685634,81.0,2.7,3,0,0,0,10,1,0,96,2,25,2,0,75000.0,1.0,1.0,1.0,0,1,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1366,11.225256725762893,0.2903041147573574
272930143,65.0,2.7,2,1,0,0,8,1,0,96,29,32,1,0,75000.0,1.0,1.0,1.0,2,0,1,3,1,0,1,1,2,0,0,0,0,1,0,1,1,1,1,0,1,1,1366,11.225256725762893,0.2903041147573574
274930660,73.8,2.64,3,1,0,0,5,1,0,96,5,17,3,2,75000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,0,782,11.225256725762893,0.2903041147573574
255198940,76.0,2.64,3,0,1,0,2,0,1,96,11,17,0,0,75000.0,1.0,1.0,1.0,3,0,1,3,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1366,11.225256725762893,0.2903041147573574
273635064,73.0,2.64,3,1,0,0,11,1,0,96,10,17,3,2,77000.0,1.0,1.0,1.0,4,1,1,2,0,1,1,1,2,1,0,0,1,1,0,1,1,1,1,1,1,0,1366,11.251573687764477,0.3282043171512261
260979667,117.0,2.64,4,0,0,1,3,1,0,96,15,17,2,2,80000.0,1.0,1.0,1.0,2,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,782,11.289794413577894,0.3832476479080933
270634427,85.0,2.7,2,1,0,0,9,1,0,96,11,32,2,0,90000.0,1.0,1.0,1.0,2,0,1,2,2,0,1,1,2,0,0,1,1,1,0,1,1,1,1,0,1,0,1366,11.407576060361786,0.5528701237517716
273478910,126.0,2.9,3,1,0,0,6,0,1,96,5,24,2,4,90000.0,1.0,1.0,1.0,3,0,3,2,1,1,1,1,2,1,1,1,1,1,0,1,0,1,1,1,1,0,961,11.407576060361786,0.5528701237517716
270185215,120.0,2.7,3,1,0,0,1,1,0,96,9,16,5,0,100000.0,1.0,1.0,0.0,3,0,1,2,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,961,11.51293546492023,0.7046027879028314
272846130,107.0,2.7,2,1,0,0,6,1,0,96,24,25,2,4,100000.0,1.0,1.0,1.0,3,2,0,1,1,1,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,0,782,11.51293546492023,0.7046027879028314
251934725,96.0,2.7,2,1,0,0,28,1,0,96,3,7,2,4,100000.0,1.0,1.0,1.0,4,0,0,2,2,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,568,11.51293546492023,0.7046027879028314
272368866,60.0,2.7,2,1,0,0,10,0,1,96,14,23,2,3,120000.0,1.0,0.0,0.0,4,1,1,2,1,0,1,1,2,1,0,0,0,1,0,1,1,1,1,1,1,0,961,11.695255355062795,0.9671695969598689
218705555,140.0,3.0,3,1,0,0,7,1,0,96,18,22,1,4,135000.0,1.0,1.0,1.0,3,1,0,3,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1366,11.813037464800539,1.1367927395235404
274439368,113.0,2.6,3,0,0,0,20,1,0,96,2,6,2,3,135000.0,1.0,1.0,1.0,3,1,0,2,1,1,0,1,2,1,0,1,1,1,0,1,1,1,1,1,1,0,783,11.813037464800539,1.1367927395235404
271079243,125.0,2.7,3,0,0,0,5,1,0,96,9,16,0,0,140000.0,1.0,1.0,0.0,3,1,0,2,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,961,11.849404844423074,1.1891669857661642
272699373,100.0,2.8,3,0,0,0,15,1,0,96,6,13,5,4,150000.0,1.0,1.0,1.0,2,0,1,1,1,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1366,11.918397239722838,1.2885259370517077
274686066,140.0,2.64,6,0,1,0,8,0,1,96,14,22,3,2,150000.0,1.0,1.0,1.0,4,1,1,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1366,11.918397239722838,1.2885259370517077
271457962,120.0,3.2,3,0,0,0,10,1,0,96,6,13,1,4,150000.0,1.0,1.0,1.0,2,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1366,11.918397239722838,1.2885259370517077
273491608,170.0,3.0,4,0,0,1,4,1,0,96,5,6,5,4,175000.0,1.0,1.0,1.0,3,0,1,2,2,0,0,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,783,12.07254696717504,1.510523668744544
263076147,142.0,2.64,6,1,0,0,15,1,0,96,9,22,3,2,200000.0,1.0,1.0,1.0,3,1,1,3,0,2,1,0,2,1,0,0,1,1,0,1,1,0,1,0,1,0,1366,12.206077645517674,1.702827010394384
274997300,165.0,2.8,4,0,0,0,5,0,1,129,4,4,1,3,200000.0,1.0,1.0,1.0,4,1,0,3,2,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,787,12.206077645517674,1.702827010394384
266274862,145.0,3.2,4,0,0,1,15,1,0,96,4,6,0,4,200000.0,1.0,1.0,0.0,3,1,0,3,2,0,1,0,2,1,1,1,1,1,1,1,0,1,1,0,1,0,783,12.206077645517674,1.702827010394384
274000532,168.0,3.2,5,1,0,0,0,1,0,129,4,4,2,3,200000.0,1.0,0.0,0.0,3,1,0,2,2,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,787,12.206077645517674,1.702827010394384
259713127,170.0,3.2,4,0,0,0,25,1,0,96,4,6,2,4,200000.0,1.0,1.0,1.0,4,1,0,3,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,783,12.206077645517674,1.702827010394384
266213751,174.0,3.2,4,0,0,0,20,1,0,96,4,6,5,4,200000.0,1.0,1.0,1.0,4,1,0,2,2,0,1,1,2,1,1,0,0,1,1,1,0,0,1,0,1,0,783,12.206077645517674,1.702827010394384
272551348,125.0,3.0,3,0,0,0,12,0,1,96,2,4,2,4,225000.0,1.0,1.0,1.0,0,0,1,2,2,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,787,12.323860125621126,1.8724506863378312
273676472,120.0,3.0,3,1,0,0,6,0,1,96,2,4,1,4,225000.0,1.0,1.0,1.0,3,0,1,2,2,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,787,12.323860125621126,1.8724506863378312
273862211,159.0,3.2,4,0,0,1,10,1,0,96,17,22,0,2,250000.0,1.0,1.0,0.0,3,1,0,3,3,0,1,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1366,12.429220196836383,2.0241843105703836
226507475,150.0,2.7,5,1,0,0,7,0,1,96,2,4,2,2,359000.0,1.0,1.0,1.0,4,1,0,2,3,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,787,12.791080452981857,2.54531501499536
269183162,186.0,3.2,5,0,0,1,10,0,1,96,2,4,0,2,380000.0,1.0,1.0,0.0,3,1,0,3,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,787,12.847929163278053,2.627185316967395
271355588,180.0,3.2,5,0,0,0,13,0,1,96,2,4,1,2,380000.0,1.0,1.0,1.0,4,2,0,2,3,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,787,12.847929163278053,2.627185316967395
266835649,260.0,2.9,4,0,0,0,11,0,1,135,1,4,2,4,400000.0,1.0,1.0,1.0,4,1,0,2,3,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,787,12.899222326086994,2.7010548332042434
273740246,513.0,3.2,6,0,0,0,23,1,0,96,3,4,0,0,550000.0,1.0,1.0,0.0,3,1,0,1,4,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,783,13.217675375388819,3.1596729298051156
256860331,230.0,3.05,5,1,0,0,7,0,1,96,1,2,2,4,550000.0,1.0,1.0,1.0,3,2,0,2,0,4,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,786,13.217675375388819,3.1596729298051156
170817725,330.0,3.2,6,1,0,0,7,0,1,129,2,2,2,2,700000.0,1.0,1.0,1.0,4,1,0,2,3,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,787,13.45883704259595,3.506980343033249
189070591,305.0,3.05,6,1,0,0,7,0,1,96,2,2,2,4,750000.0,1.0,1.0,1.0,3,3,0,2,3,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,786,13.527829818844937,3.606339842940348
232057368,330.0,3.2,6,0,0,1,14,0,1,96,1,2,0,4,800000.0,1.0,1.0,0.0,3,1,0,3,4,0,1,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,787,13.592368256649284,3.6992844561833826
265040112,342.0,3.2,6,0,0,1,10,0,1,96,2,4,0,4,1000000.0,1.0,1.0,0.0,3,1,0,3,4,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,787,13.815511557963774,4.020642836460949
260167185,342.0,3.3,6,0,0,0,15,0,1,57,2,4,1,4,1000000.0,1.0,1.0,1.0,4,1,0,2,3,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,787,13.815511557963774,4.020642836460949
265194213,342.8,3.2,6,0,0,0,0,1,0,96,2,4,0,4,1000000.0,1.0,0.0,0.0,4,1,0,3,4,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,787,13.815511557963774,4.020642836460949
271021933,345.0,3.0,6,0,0,0,10,0,1,96,2,4,2,4,1000000.0,1.0,1.0,0.0,4,1,0,2,0,4,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,787,13.815511557963774,4.020642836460949
164743452,342.0,3.2,6,0,0,0,10,0,1,96,2,4,2,4,1000000.0,1.0,2.0,1.0,4,1,0,2,3,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,787,13.815511557963774,4.020642836460949
200958154,38.0,2.64,1,0,0,0,7,1,0,96,3,17,3,2,34000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,1,2,1,1,0,1,1,0,1,1,1,1,0,0,0,783,10.434145214930487,-0.8490100042075562
274520589,40.0,2.64,1,0,0,0,8,1,0,96,9,17,7,2,35000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,1,2,0,0,0,1,1,0,1,1,0,1,1,1,0,961,10.463131911491967,-0.807265000876866
274949367,39.0,2.64,1,0,0,0,11,1,0,129,4,17,0,0,36000.0,1.0,1.0,1.0,2,0,1,2,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1366,10.491301994830229,-0.7666960377910804
261908376,39.0,2.64,1,0,0,0,12,1,0,96,10,17,3,2,36000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,1,2,0,0,0,1,1,0,1,1,1,1,0,1,0,1366,10.491301994830229,-0.7666960377910804
274342107,38.0,2.64,1,0,0,0,17,1,0,96,2,17,3,2,37000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,0,568,10.518700218288165,-0.7272386637132616
274782944,40.0,2.64,1,0,0,0,10,1,0,96,2,17,3,0,37990.0,1.0,1.0,1.0,2,0,1,2,1,0,1,0,2,0,0,0,1,1,1,1,1,1,1,0,1,0,961,10.54510456855174,-0.6892126096798274
274773885,39.0,2.64,1,0,0,0,3,1,0,96,14,17,3,0,38000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,0,2,0,0,0,1,1,0,1,1,1,1,0,1,0,782,10.545367754151743,-0.6888335846424134
274891796,54.0,2.64,2,1,0,0,5,1,0,96,2,17,3,2,39000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,1,1,0,1,1,0,1,1,1,1,0,0,0,782,10.571342565808699,-0.6514261278515411
274667568,41.0,2.64,1,0,0,0,6,1,0,96,8,17,3,0,40000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,782,10.596659732783579,-0.6149657737905534
202670164,38.0,2.64,1,0,0,0,7,1,0,96,12,17,3,2,40000.0,1.0,1.0,1.0,2,1,0,1,0,1,1,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,782,10.596659732783579,-0.6149657737905534
274025101,50.4,2.64,2,1,0,0,15,1,0,96,5,17,3,2,40000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,0,568,10.596659732783579,-0.6149657737905534
274774395,39.0,2.48,1,0,0,0,12,1,0,96,7,16,3,0,40000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,1366,10.596659732783579,-0.6149657737905534
273600271,38.0,2.64,1,0,0,0,3,1,0,96,16,17,3,0,40000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1,1,0,961,10.596659732783579,-0.6149657737905534
257586540,54.0,2.64,2,1,0,0,7,1,0,96,5,17,3,0,42000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,1,0,0,1,1,0,1,1,0,1,1,0,0,782,10.645448706505872,-0.5447026492493238
274930526,42.0,2.64,1,0,0,0,17,1,0,96,7,17,3,2,43000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,0,2,0,0,0,0,1,0,1,1,1,1,0,1,1,568,10.668978650219241,-0.5108161531940669
274904130,40.0,2.64,1,0,0,0,17,1,0,96,12,17,3,2,44000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,1,1,568,10.691967639914864,-0.47770870856416464
188731685,38.0,2.64,1,0,0,0,2,1,0,96,4,17,3,2,45000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,782,10.714439990727769,-0.44534529807537615
274665578,40.0,2.64,1,0,0,0,7,1,0,96,13,22,3,2,45000.0,1.0,1.0,1.0,2,1,0,1,0,1,1,1,2,0,0,0,1,1,0,1,1,1,1,0,0,0,783,10.714439990727769,-0.44534529807537615
274814555,37.0,2.64,1,0,0,0,17,1,0,96,8,17,3,2,45000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0,1,568,10.714439990727769,-0.44534529807537615
265183078,60.0,2.64,2,1,0,0,22,1,0,96,7,17,3,2,45000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,0,0,568,10.714439990727769,-0.44534529807537615
205162342,41.0,2.64,1,0,0,0,4,1,0,96,6,17,3,0,45000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0,782,10.714439990727769,-0.44534529807537615
274897291,37.0,2.64,1,0,0,0,10,1,0,96,5,17,3,2,47000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,782,10.757924157061597,-0.38272185753989374
274588464,55.0,2.64,2,1,0,0,3,1,0,96,1,17,3,2,47000.0,1.0,1.0,1.0,3,0,0,3,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,0,1,1,782,10.757924157061597,-0.38272185753989374
273968861,55.0,2.7,2,0,1,0,2,1,0,96,1,17,3,0,48000.0,1.0,1.0,1.0,2,0,0,2,1,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,0,782,10.778977123006351,-0.3524025649768158
274746045,58.0,2.64,2,1,0,0,10,1,0,96,11,22,3,5,50000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,783,10.819798284210286,-0.29361423403311615
273869842,55.0,2.64,2,1,0,0,5,1,0,96,3,17,3,2,50000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,1,2,1,0,0,0,1,0,1,1,1,1,0,0,0,782,10.819798284210286,-0.29361423403311615
274678120,65.0,2.64,2,1,0,0,1,1,0,96,4,17,3,0,50000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,1,0,0,1,1,0,1,1,1,1,1,1,1,961,10.819798284210286,-0.29361423403311615
274747804,38.0,2.64,1,0,0,0,7,1,0,96,11,17,3,2,53000.0,1.0,1.0,1.0,2,1,0,1,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0,1366,10.87806606028079,-0.20970027367629962
274806543,39.0,2.64,1,0,0,0,6,1,0,96,8,22,0,3,54500.0,0.0,1.0,0.0,2,0,1,1,0,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,783,10.905974329106854,-0.16950836106470496
274397102,52.0,2.7,2,1,0,0,2,1,0,96,13,17,3,2,55000.0,1.0,1.0,0.0,3,1,0,2,1,0,1,1,2,0,0,0,0,1,0,1,1,1,1,0,1,0,782,10.915106645867503,-0.1563565142241507
261614987,50.0,2.64,2,1,0,0,10,1,0,129,16,17,3,2,55000.0,1.0,1.0,1.0,3,1,0,1,0,1,1,1,2,1,0,0,1,1,0,1,1,1,1,1,1,0,961,10.915106645867503,-0.1563565142241507
165683465,60.0,2.64,2,1,0,0,20,1,0,96,6,17,3,0,55000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,1,2,1,0,1,1,1,0,1,1,1,1,1,0,1,568,10.915106645867503,-0.1563565142241507
261607681,58.0,2.64,2,1,0,0,2,1,0,96,13,17,3,2,55000.0,1.0,1.0,1.0,2,0,1,3,0,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,0,0,782,10.915106645867503,-0.1563565142241507
273012926,40.0,2.64,1,0,0,0,2,1,0,96,5,17,3,2,57000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,1,2,0,0,0,1,1,0,1,1,1,1,1,1,0,782,10.950824090522445,-0.10491826761602588
271859073,56.0,2.7,2,1,0,0,8,1,0,96,15,17,3,0,60000.0,1.0,1.0,0.0,3,1,0,2,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1366,11.002116507732017,-0.031049825149279817
191967641,75.0,2.64,3,1,0,0,2,1,0,96,2,17,3,2,60000.0,1.0,1.0,1.0,3,0,1,2,0,1,1,1,2,0,0,1,1,1,0,1,1,1,1,0,1,0,782,11.002116507732017,-0.031049825149279817
270671438,75.0,2.7,2,1,0,0,13,1,0,96,6,16,3,0,60000.0,1.0,1.0,1.0,3,0,1,2,0,2,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,0,961,11.002116507732017,-0.031049825149279817
273345099,90.0,2.7,3,1,0,0,2,1,0,96,11,17,3,0,60000.0,1.0,1.0,1.0,2,2,2,2,0,1,1,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,782,11.002116507732017,-0.031049825149279817
272834049,71.0,2.7,3,0,1,0,5,1,0,96,13,23,3,0,63000.0,1.0,1.0,1.0,2,0,2,2,0,1,1,0,2,1,0,1,1,1,0,1,1,1,1,1,0,0,782,11.050905878263567,0.03921387085422952
274812424,77.0,2.64,3,1,0,0,4,1,0,96,1,17,3,0,65000.0,1.0,1.0,1.0,2,0,0,2,0,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,0,782,11.082157933374816,0.08422131562955745
206835446,82.0,2.64,3,1,0,0,12,1,0,96,16,22,3,5,65000.0,1.0,1.0,1.0,4,0,1,3,1,0,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,0,783,11.082157933374816,0.08422131562955745
274340474,55.0,2.64,2,0,0,0,6,1,0,96,10,17,3,0,65000.0,1.0,1.0,1.0,2,0,1,2,1,0,1,0,2,1,0,0,1,1,1,1,1,1,1,0,1,0,782,11.082157933374816,0.08422131562955745
274952052,77.0,2.64,3,1,0,0,4,1,0,96,7,17,3,2,67000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,0,0,0,782,11.112462823634855,0.12786470707840117
274514817,80.0,2.64,3,1,0,0,28,1,0,96,11,22,3,2,70000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,1,2,1,0,1,1,1,0,1,1,1,1,0,0,0,1366,11.156264806643742,0.19094584924024
